company,ticker,year,revenue_MEUR,csrd_2025,csrd_2027,segment,industry,hq_country,years_esg_data,base_year,external_audit_of_ESG_report,ceo_sust_statem,environmental_policy_and_assessment,environmental_performance_targets,reduced_environmental_impact,increased_renewable_energy,disclosure_of_raw_material_use,resource_efficiency_target,disclosure_of_water_discharges,supplier_guidelines,disclosure_of_suppliers_audited,disclosure_of_supplier_evaluation_procedures,supplier_environmental_assessment,energy_consump_bool,water_withdraw_bool,ghg_emis_bool,transport_emis_bool
Ambea AB,AMBEA,2020,1055.322796,1,0,Mid,Health Care,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
Ambea AB,AMBEA,2021,1092.934679,1,0,Mid,Health Care,Sweden,4,2019,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
Ambea AB,AMBEA,2022,1188.664646,1,0,Mid,Health Care,Sweden,4,2019,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1
Instalco Intressenter AB,INSTAL,2019,541.9920015,1,0,Large,Industrial Goods and Services,Sweden,3,2019,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
Instalco Intressenter AB,INSTAL,2020,678.1565416,1,0,Large,Industrial Goods and Services,Sweden,3,2019,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
Enea AB,ENEA,2019,95.59,0,1,Mid,Technology,Sweden,4,2019,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Enea AB,ENEA,2020,87.13435536,0,1,Mid,Technology,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
Enea AB,ENEA,2021,95.25299943,0,1,Mid,Technology,Sweden,4,2019,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1
Enea AB,ENEA,2022,90.76063718,0,1,Mid,Technology,Sweden,4,2019,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
Medicover AB,MCOV,2019,844.4,1,0,Large,Health Care,Sweden,4,2019,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
Medicover AB,MCOV,2020,997.8,1,0,Large,Health Care,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
Medicover AB,MCOV,2021,1377.4,1,0,Large,Health Care,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0
Medicover AB,MCOV,2022,1510.2,1,0,Large,Health Care,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
Munters Group AB,MTRS,2019,681.1083603,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
Munters Group AB,MTRS,2020,667.9680061,1,0,Large,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Munters Group AB,MTRS,2021,699.6762521,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
Munters Group AB,MTRS,2022,977.085161,1,0,Large,Industrial Goods and Services,Sweden,4,2019,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
Boozt AB,BOOZT,2019,326.1188345,0,1,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1
Boozt AB,BOOZT,2020,415.0923634,0,1,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
Boozt AB,BOOZT,2021,553.6088364,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1
Boozt AB,BOOZT,2022,634.3997761,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1
Bilia AB,BILI,2019,2786.73,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Bilia AB,BILI,2020,2872.595696,1,0,Large,Consumer Goods and Services,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
Bilia AB,BILI,2021,3381.165492,1,0,Large,Consumer Goods and Services,Sweden,4,2019,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
Bilia AB,BILI,2022,3325.156462,1,0,Large,Consumer Goods and Services,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
Essity AB,ESSITY,2019,12280.9941,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
Essity AB,ESSITY,2020,11593.22034,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
Essity AB,ESSITY,2021,11604.17063,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
Essity AB,ESSITY,2022,15617.3,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
Momentum Group,MMGR,2019,584.174443,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
Momentum Group,MMGR,2020,584.174443,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Momentum Group,MMGR,2021,806.9891449,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
HMS Networks AB,HMS,2019,144.6391164,0,1,Large,Technology,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1
HMS Networks AB,HMS,2020,139.6876785,0,1,Large,Technology,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1
HMS Networks AB,HMS,2021,187.7475719,0,1,Large,Technology,Sweden,4,2019,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
HMS Networks AB,HMS,2022,235.7573092,0,1,Large,Technology,Sweden,4,2019,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
Fagerhult AB,FAG,2019,746.9910493,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
Fagerhult AB,FAG,2020,649.2096743,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
Fagerhult AB,FAG,2021,674.8714531,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1
Fagerhult AB,FAG,2022,778.0179358,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
Investment AB Latour,LATO,2021,1767.948962,0,0,Large,Finance,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0
Investment AB Latour,LATO,2022,2133.387271,1,0,Large,Finance,Sweden,4,2019,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
Investment AB Latour,LATO,2019,1308.131784,1,0,Large,Finance,Sweden,4,2019,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0
Investment AB Latour,LATO,2020,1430.96553,1,0,Large,Finance,Sweden,4,2019,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Handicare Group AB,HANDI,2019,271.038,1,0,Mid,Health Care,Sweden,1,2019,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
BioArctic AB,BIOA,2019,26.83031803,0,1,Mid,Health Care,Sweden,4,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
BioArctic AB,BIOA,2020,5.93220339,0,1,Mid,Health Care,Sweden,4,2019,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
BioArctic AB,BIOA,2021,2.541230242,0,1,Mid,Health Care,Sweden,4,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BioArctic AB,BIOA,2022,21.47781073,0,1,Mid,Health Care,Sweden,4,2019,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
Arion Banki hf.,ARION,2022,460.441259,0,1,Large,Finance,Iceland,3,2019,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
Arion Banki hf.,ARION,2019,354.3743079,0,1,Large,Finance,Iceland,3,2019,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
Calliditas Therapeutics AB,CALTX,2019,17.59940964,0,1,Mid,Health Care,Sweden,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calliditas Therapeutics AB,CALTX,2020,0.083222243,0,0,Mid,Health Care,Sweden,4,2019,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Calliditas Therapeutics AB,CALTX,2021,21.83841173,0,1,Mid,Health Care,Sweden,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calliditas Therapeutics AB,CALTX,2022,75.53255892,0,1,Mid,Health Care,Sweden,4,2019,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
Arjo AB,ARJO,2019,843.0468,1,0,Large,Health Care,Sweden,4,2019,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
Arjo AB,ARJO,2020,864.4067797,1,0,Large,Health Care,Sweden,4,2019,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1
Arjo AB,ARJO,2021,863.64502,1,0,Large,Health Care,Sweden,4,2019,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1
Arjo AB,ARJO,2022,938.7582314,1,0,Large,Health Care,Sweden,4,2019,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1
KappAhl AB,KAHL,2019,466.7111026,1,0,Mid,Consumer Goods and Services,Sweden,1,2019,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
Ahlsell AB,AHSL,2022,,0,0,Large,Industrial Goods and Services,Sweden,1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Svolder AB,SVOL,2019,5.598933536,0,0,Mid,Finance,Sweden,3,2019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Svolder AB,SVOL,2020,67.64425824,0,0,Mid,Finance,Sweden,3,2019,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Corem Property Group AB,CORE,2019,91.50637974,0,1,Large,Other,Sweden,4,2019,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
Corem Property Group AB,CORE,2020,93.69643877,0,1,Large,Other,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0
Corem Property Group AB,CORE,2021,267.0919825,0,1,Large,Other,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
Corem Property Group AB,CORE,2022,422.5004292,0,1,Large,Other,Sweden,4,2019,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
NP3 Fastigheter AB,NP3,2021,117.8823081,0,1,Large,Other,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1
NP3 Fastigheter AB,NP3,2022,117.0319604,0,1,Large,Other,Sweden,4,2019,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1
Cibus Nordic Real Estate AB,CIBUS,2021,93.754,0,0,Large,Other,Sweden,2,2021,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
Cibus Nordic Real Estate AB,CIBUS,2022,124.019,0,0,Large,Other,Sweden,2,2021,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
BHG (formerly Bygghemma Group First AB),BHG,2021,1206.055989,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1
BHG (formerly Bygghemma Group First AB),BHG,2022,1265.403367,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1
BHG (formerly Bygghemma Group First AB),BHG,2020,853.9516283,1,0,Large,Consumer Goods and Services,Sweden,4,2019,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1
BHG (formerly Bygghemma Group First AB),BHG,2019,591.5539897,1,0,Large,Consumer Goods and Services,Sweden,4,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Holmen AB,HOLM,2020,1554.656256,1,0,Large,Basic Materials,Sweden,4,2019,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
Holmen AB,HOLM,2019,1614.835269,1,0,Large,Basic Materials,Sweden,4,2019,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
Holmen AB,HOLM,2021,1854.789564,1,0,Large,Basic Materials,Sweden,4,2019,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
Holmen AB,HOLM,2022,2219.467853,1,0,Large,Basic Materials,Sweden,4,2019,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
Beijer Alma AB,BEIA,2019,440.0780804,1,0,Mid,Basic Materials,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
Beijer Alma AB,BEIA,2020,404.6706342,1,0,Mid,Basic Materials,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
Beijer Alma AB,BEIA,2021,513.0927442,1,0,Mid,Basic Materials,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
Beijer Alma AB,BEIA,2022,551.8376793,1,0,Mid,Basic Materials,Sweden,4,2019,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
Veoneer Inc.,VNE SDB,2020,1225.892857,1,0,Large,Consumer Goods and Services,United States,2,2020,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
Veoneer Inc.,VNE SDB,2021,1479.464286,1,0,Large,Consumer Goods and Services,United States,2,2020,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
Beijer Ref AB,BEIJ,2019,1410.92011,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
Atlas Copco AB,ATCO,2020,9501.713959,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
Atlas Copco AB,ATCO,2021,10561.03599,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
Atlas Copco AB,ATCO,2022,13294.92004,1,0,Large,Industrial Goods and Services,Sweden,4,2019,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
Atlas Copco AB,ATCO,2019,9879.641973,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Epiroc AB,EPI,2019,3889.640069,1,0,Large,Industrial Goods and Services,Sweden,3,2019,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
Fabege AB,FABG,2019,271.9482003,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
Fabege AB,FABG,2020,267.3776424,0,1,Large,Finance,Sweden,4,2019,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
Fabege AB,FABG,2021,280.9940964,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
Fabege AB,FABG,2022,312.99464,0,1,Large,Finance,Sweden,4,2019,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1
Nederman Holding AB,NMAN,2019,410.1790135,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
Nederman Holding AB,NMAN,2020,349.914302,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
Nederman Holding AB,NMAN,2021,384.8600267,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
Nederman Holding AB,NMAN,2022,493.134641,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Wihlborgs Fastigheter AB,WIHL,2019,284.041135,0,1,Large,Finance,Sweden,4,2019,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
Wihlborgs Fastigheter AB,WIHL,2020,292.7061512,0,1,Large,Finance,Sweden,4,2019,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Wihlborgs Fastigheter AB,WIHL,2021,291.3730718,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Wihlborgs Fastigheter AB,WIHL,2022,313.7347131,0,1,Large,Finance,Sweden,4,2019,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Vitrolife AB,VITR,2019,140.938107,0,1,Large,Health Care,Sweden,4,2019,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Vitrolife AB,VITR,2020,118.6033137,0,1,Large,Health Care,Sweden,4,2019,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1
Vitrolife AB,VITR,2021,160.0460865,0,1,Large,Health Care,Sweden,4,2019,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
Vitrolife AB,VITR,2022,304.2454661,1,0,Large,Health Care,Sweden,4,2019,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
AAK AB,AAK,2019,2714.721006,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0
AAK AB,AAK,2020,2659.87431,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
AAK AB,AAK,2021,3375.737955,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
AAK AB,AAK,2022,4743.839711,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
Nyfosa AB,NYF,2019,147.62,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1
Nyfosa AB,NYF,2020,193.8678347,0,1,Large,Finance,Sweden,4,2019,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Nyfosa AB,NYF,2021,234.145877,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1
Nyfosa AB,NYF,2022,296.4370636,0,1,Large,Finance,Sweden,4,2019,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
Kindred Group Plc (formerly Unibet Group),KIND,2020,1334.356553,1,0,Large,Other,Malta,4,2019,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1
Q-Linea AB,QLINEA,2019,0.095696058,0,0,Mid,Health Care,Sweden,2,2019,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Q-Linea AB,QLINEA,2021,0.888878309,0,1,Mid,Health Care,Sweden,2,2019,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
SpareBank 1 Østfold Akershus,SOAG,2022,97.89553309,0,1,Mid,Finance,Sweden,2,2019,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
Coeli Fastighet II AB,CF2,2021,2.68158446,0,0,Large,Finance,Sweden,1,2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SkiStar AB,SKIS,2019,254.8086079,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
SkiStar AB,SKIS,2020,224.874881,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0
SkiStar AB,SKIS,2021,261.9501047,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
SkiStar AB,SKIS,2022,384.9636509,1,0,Large,Consumer Goods and Services,Sweden,4,2019,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1
Karnov Group AB,KAR,2019,72.08979242,0,1,Mid,Consumer Goods and Services,Sweden,4,2019,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Karnov Group AB,KAR,2021,83.60997905,0,1,Mid,Consumer Goods and Services,Sweden,4,2019,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Karnov Group AB,KAR,2022,104.7547056,0,1,Mid,Consumer Goods and Services,Sweden,4,2019,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Nordic Entertainment Group AB,NENT,2019,1494.953342,1,0,Large,Other,Sweden,3,2019,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1
Nordic Entertainment Group AB,NENT,2020,1142.925157,1,0,Large,Other,Sweden,3,2019,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1
Nordic Entertainment Group AB,NENT,2021,1205.57989,1,0,Large,Other,Sweden,3,2019,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
Avanza Bank Holding AB,AZA,2019,113.59741,0,1,Large,Finance,Sweden,4,2019,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
Avanza Bank Holding AB,AZA,2020,223.6716816,0,1,Large,Finance,Sweden,4,2019,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
Avanza Bank Holding AB,AZA,2021,314.2258617,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
Avanza Bank Holding AB,AZA,2022,236.321772,0,1,Large,Finance,Sweden,4,2019,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
HiQ International AB,HIQ,2019,175.8807846,1,0,Mid,Technology,Sweden,1,2019,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Boliden AB,BOL,2019,4716.904,1,0,Large,Basic Materials,Sweden,4,2019,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0
John Mattson Fastighetsföretagen AB,JOMA,2019,24.0906494,0,1,Mid,Other,Sweden,4,2019,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
John Mattson Fastighetsföretagen AB,JOMA,2020,27.99466768,0,1,Mid,Other,Sweden,4,2019,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
John Mattson Fastighetsföretagen AB,JOMA,2021,38.84022091,0,1,Mid,Other,Sweden,4,2019,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
John Mattson Fastighetsföretagen AB,JOMA,2022,37.42388572,0,1,Mid,Other,Sweden,4,2019,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
Evolution AB (formerly: NetEnt AB),EVO,2022,1456.737,1,0,Large,Other,Sweden,4,2019,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Evolution AB (formerly: NetEnt AB),EVO,2019,365.8,1,0,Large,Other,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Evolution AB (formerly: NetEnt AB),EVO,2020,560.673,1,0,Large,Other,Sweden,4,2019,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Evolution AB (formerly: NetEnt AB),EVO,2021,1068.777,1,0,Large,Other,Sweden,4,2019,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
XANO Industri AB,XANO,2019,202.6302609,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
XANO Industri AB,XANO,2020,213.1974862,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
XANO Industri AB,XANO,2021,300.038088,0,1,Mid,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XANO Industri AB,XANO,2022,362.8555234,1,0,Mid,Industrial Goods and Services,Sweden,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Heba Fastighets AB,HEBA,2019,36.98038469,0,1,Large,Finance,Sweden,3,2019,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
Heba Fastighets AB,HEBA,2021,42.8144163,0,1,Large,Finance,Sweden,3,2019,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1
Heba Fastighets AB,HEBA,2022,47.97021518,0,1,Large,Finance,Sweden,3,2019,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
Troax Group AB,TROAX,2019,15.86,0,1,Large,Industrial Goods and Services,Sweden,4,2019,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Troax Group AB,TROAX,2020,163.616,0,1,Large,Industrial Goods and Services,Sweden,4,2019,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
Troax Group AB,TROAX,2021,252.278,1,0,Large,Industrial Goods and Services,Sweden,4,2019,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
Troax Group AB,TROAX,2022,284.081,1,0,Large,Industrial Goods and Services,Sweden,4,2019,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
EQT AB,EQT,2021,1596.0,1,0,Large,Finance,Sweden,2,2021,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
EQT AB,EQT,2022,1497.3,1,0,Large,Finance,Sweden,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Akelius Residential Property AB,AKEL,2021,212.0,0,1,Large,Other,Sweden,1,2021,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
FastPartner AB,FPAR,2019,160.5884593,0,1,Large,Finance,Sweden,4,2019,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
FastPartner AB,FPAR,2021,176.7568082,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
FastPartner AB,FPAR,2022,187.9190843,0,1,Large,Finance,Sweden,4,2019,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
FastPartner AB,FPAR,2020,171.5482765,0,1,Large,Finance,Sweden,4,2019,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
BICO Group AB,BICO,2021,119.7200533,0,1,Large,Health Care,Sweden,1,2021,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0
Electrolux Prof. AB,EPRO,2021,748.6193106,1,0,Large,Industrial Goods and Services,Sweden,2,2021,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
Electrolux Prof. AB,EPRO,2022,1038.329378,1,0,Large,Industrial Goods and Services,Sweden,2,2021,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
Betsson AB,BETS,2019,492.5728433,1,0,Mid,Other,Sweden,4,2019,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1
NetEnt AB,NET B,2019,169.36,0,1,Large,Consumer Goods and Services,Sweden,1,2019,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
Tethys Oil AB,TETY,2019,129.4642857,0,1,Mid,Energy and Utilities,Sweden,4,2019,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
